X,Y
12.8711931384,6.4636611676
12.9036882782,6.4589959995
12.9371609029,6.4584725478
12.9700458803,6.462115269
13.000805548,6.4697538577
13.0280016342,6.481031119
13.0503624287,6.4954197583
13.0668424078,6.5122469689
13.0766709869,6.5307259287
13.0793885784,6.5499925861
13.0748681208,6.5691460477
13.0660362425,6.583959557
12.8107491233,6.4719630645
12.8369064334,6.4597350873
12.8668960706,6.4509138417
12.8994073629,6.4458848782
12.9330193969,6.4448679693
12.9662631773,6.4479075529
12.9976857841,6.4548707941
13.0259138796,6.4654533852
13.0497138013,6.4791927875
13.0680453664,6.4954885164
13.0801073674,6.5136284049
13.0853726576,6.5328196346
13.0855669931,6.5393643525
13.697565653,5.97492194
13.7236641737,5.9628112541
13.7536624187,5.9542224957
13.7861575456,5.9495573351
13.8196301573,5.9490338909
13.8525151348,5.9526766122
13.8832748283,5.9603151859
13.9104708757,5.9715924696
13.932831722,5.985981079
13.9493117141,6.0028082821
13.9591402673,6.0212872568
13.9618578588,6.0405539143
13.9573374012,6.0597073759
13.9485055359,6.0745208777
13.6932184037,5.9625243927
13.7193757137,5.9502964154
13.749365338,5.9414751773
13.7818766044,5.9364462288
13.8154887031,5.9354292825
13.8487324836,5.9384688661
13.8801550774,5.9454321148
13.9083831211,5.9560147358
13.9321830427,5.9697541381
13.9505146597,5.9860498371
13.9625766737,6.0041897181
13.9678419639,6.0233809478
13.9680362475,6.0299256956
13.2563310323,6.2296412647
13.282429553,6.2175305788
13.312427798,6.2089418204
13.3449229248,6.2042766598
13.3783955366,6.2037532156
13.411280514,6.2073959369
13.4420402076,6.2150345106
13.4692362549,6.2263117943
13.4915970495,6.2407004336
13.5080770415,6.2575276367
13.5179056465,6.2760065815
13.520623238,6.295273239
13.5161027286,6.3144267305
13.5072708633,6.3292402323
13.2519837829,6.2172437174
13.2781410412,6.2050157701
13.3081307173,6.196194502
13.3406419837,6.1911655535
13.3742540305,6.1901486371
13.407497811,6.1931882207
13.4389204048,6.2001514694
13.4671485003,6.2107340605
13.490948422,6.2244734628
13.5092799871,6.2407691917
13.5213420011,6.2589090727
13.5266072913,6.2781003025
13.5268016268,6.2846450203
13.6975656213,6.2296412764
13.7236642094,6.2175305694
13.7536624001,6.2089418396
13.7861575261,6.2042766785
13.8196301865,6.2037532025
13.8525151736,6.2073959294
13.8832748607,6.2150344993
13.9104709016,6.2263117793
13.9328316507,6.2407004523
13.9493116363,6.2575276517
13.9591402446,6.2760065984
13.9618578426,6.2952732596
13.9573373753,6.3144267156
13.9485055156,6.3292402206
13.6932183721,6.2172437291
13.7193756825,6.2050157521
13.7493653174,6.19619452
13.7818766303,6.1911655385
13.8154886772,6.1901486221
13.8487324123,6.1931882394
13.8801550126,6.2001514919
13.9083831535,6.2107340492
13.9321830751,6.2244734516
13.9505145949,6.2407692142
13.9625766024,6.2589090914
13.967841938,6.2781002875
13.9680362216,6.2846450353
13.2563310006,6.4843606011
13.2824295886,6.4722498941
13.3124277793,6.4636611643
13.3449229054,6.4589960032
13.3783955398,6.4584725422
13.411280527,6.462115269
13.4420401881,6.469753854
13.469236229,6.481031134
13.4915970819,6.4954197471
13.5080770415,6.5122469614
13.5179056238,6.5307259231
13.5206232218,6.5499925843
13.5161027545,6.5691460403
13.5072708689,6.5839595603
13.2519837513,6.4719630538
13.2781410618,6.4597350768
13.3081306966,6.4509138447
13.3406419837,6.4458848782
13.3742540305,6.4448679618
13.4074978175,6.4479075491
13.4389203919,6.4548708166
13.4671485327,6.4654533739
13.4909484544,6.4791927763
13.5092799742,6.4954885389
13.5213420076,6.5136284012
13.5266072913,6.5328196272
13.5268016268,6.539364345
12.3738617389,6.7390799441
12.3999603115,6.7269692282
12.4299585047,6.7183804998
12.4624536315,6.7137153392
12.4959262692,6.71319188
12.5288112466,6.7168346012
12.5595709143,6.7244731899
12.5867669876,6.7357504587
12.609127808,6.750139083
12.6256077741,6.7669663011
12.6354363532,6.7854452609
12.6381539447,6.8047119183
12.6336334871,6.8238653799
12.6248015959,6.8386788967
12.3695144896,6.7266823967
12.3956717997,6.7144544195
12.425661424,6.7056331814
12.4581727422,6.7006042029
12.4917847632,6.6995873015
12.5250285436,6.7026268851
12.5564511374,6.7095901338
12.5846792589,6.7201727099
12.6084791805,6.7339121122
12.6268107197,6.7502078561
12.6388727337,6.7683477371
12.6441380239,6.7875389668
12.6443323594,6.7940836847
11.9326270865,7.2485186051
11.9587257264,7.2364078682
11.9887238653,7.2278191683
12.0212189913,7.2231540073
12.0546915998,7.2226305612
12.087576587,7.226273288
12.1183362741,7.233911858
12.145532315,7.245189138
12.1678931678,7.2595777511
12.1843731534,7.2764049505
12.1942017098,7.2948839271
12.1969193078,7.3141505883
12.1923988405,7.3333040443
12.1835669808,7.3481175494
11.9282798373,7.2361210578
11.9544371478,7.2238930808
11.9844267826,7.2150718488
12.0169380437,7.2100428972
12.0505501424,7.2090259509
12.0837939294,7.2120655382
12.1152165297,7.2190287907
12.1434446705,7.229611348
12.1672445922,7.2433507503
12.185576112,7.259646513
12.1976381195,7.2777863902
12.2029034032,7.2969776162
12.2030976868,7.303522364
11.9326271182,6.9937992688
11.9587256908,6.9816885529
11.9887238839,6.9730998245
12.0212190108,6.9684346639
12.0546916225,6.9679112196
12.0875766,6.9715539409
12.1183362935,6.9791925146
12.1455323409,6.9904697983
12.1678931872,7.0048584077
12.1843731274,7.0216856407
12.1942017325,7.0401645856
12.196919324,7.059431243
12.1923988664,7.0785847046
12.1835669492,7.0933982364
11.9282798689,6.9814017214
11.9544371789,6.9691737442
11.9844268032,6.9603525061
12.0169381215,6.9553235276
12.0505501165,6.9543066411
12.083793897,6.9573462247
12.1152164908,6.9643094735
12.1434446381,6.9748920345
12.1672445598,6.9886314369
12.1855760731,7.0049271957
12.1976380871,7.0230670768
12.2029033773,7.0422583065
12.2030977127,7.0488030243
12.8150963669,6.7390799332
12.8411949485,6.72696923
12.8711931457,6.7183804965
12.9036882749,6.7137153336
12.9371609029,6.7131918762
12.9700458852,6.7168346059
13.0008055516,6.7244731878
13.0280016189,6.7357504525
13.0503624314,6.7501390889
13.0668424086,6.7669662931
13.0766709885,6.7854452562
13.0793885881,6.8047119165
13.0748681144,6.8238653762
13.0660362353,6.8386788925
12.8107491176,6.726682386
12.8369064216,6.7144544127
12.8668960694,6.7056331732
12.8994073597,6.7006042048
12.9330193952,6.6995872949
12.9662631749,6.7026268865
12.99768578,6.7095901361
13.0259138881,6.7201727124
13.0497138098,6.7339121148
13.0680453623,6.7502078584
13.080107365,6.7683477385
13.085372656,6.7875389603
13.0855669833,6.7940836828
12.3738617072,6.9937992804
12.3999602953,6.9816885735
12.4299585379,6.9730998137
12.4624536639,6.9684346526
12.4959262724,6.9679112065
12.5288112596,6.9715539334
12.5595708948,6.9791925333
12.5867669876,6.9904697833
12.6091277885,7.0048584264
12.6256077741,7.0216856258
12.6354363824,7.0401645725
12.6381539804,7.0594312337
12.6336334612,7.0785847196
12.6248016016,7.0933982247
12.369514458,6.9814017331
12.3956717685,6.9691737561
12.4256614552,6.9603524941
12.4581727163,6.9553235426
12.4917847632,6.9543066262
12.5250285501,6.9573462135
12.5564511504,6.964309466
12.5846792394,6.9748920533
12.6084791611,6.9886314556
12.6268107327,7.0049271883
12.6388727402,7.0230670655
12.6441380239,7.0422582915
12.6443323594,7.0488030094
14.7741007014,7.3417301201
14.7825883808,7.3156047569
14.786204231,7.2837576607
14.7825883938,7.251910602
14.7718027959,7.2206084581
14.7540319983,7.1903867967
14.7295800268,7.1617627422
14.6988652874,7.1352260529
14.6624133418,7.1112307604
14.6208477723,7.0901875002
14.5748798975,7.0724562585
14.5252962083,7.0583404358
14.472945083,7.0480815727
14.4187223042,7.0418551796
14.363555603,7.0397678012
14.3083888369,7.0418551871
14.2541661489,7.0480815278
14.2018149717,7.0583404208
14.1522312371,7.0724562697
14.1062634045,7.090187517
14.0646978641,7.1112307903
14.0817297696,7.1374912542
14.1209264943,7.1176472066
14.1642746939,7.1009264472
14.2110325725,7.0876151062
14.2604002319,7.0779408662
14.3115328684,7.0720693255
14.363555603,7.0701009447
14.4155783764,7.072069348
14.466710987,7.0779409036
14.5160786593,7.0876150912
14.5628364926,7.1009264959
14.6061846598,7.1176472365
14.6453814104,7.1374912392
14.6797559559,7.1601190417
14.7087202666,7.185143406
14.7317787942,7.2121361285
14.7485367944,7.2406354792
14.7587077291,7.2701537069
14.762117473,7.3001858148
14.758707768,7.3302179002
14.7485368592,7.3597361429
14.7317787682,7.3882354861
14.7087203508,7.4152282348
14.6797560078,7.4402526178
14.6453813845,7.4628804053
13.5404693291,7.9909880349
13.5638756732,7.9726232907
13.5747816888,7.9509691152
13.5719817728,7.9290219513
13.5550400931,7.908651539
13.5398729639,7.8992597259
13.5361838507,7.9006619627
13.5361855749,7.9006626586
13.5505200536,7.9096043883
13.566353071,7.9289969446
13.5686939115,7.9498549341
13.5581269815,7.9703349372
13.540573361,7.9849222796
13.53600524,7.9875908301
13.5360035418,7.9875917655
12.3130027631,8.4022753437
12.3130010389,8.4022741687
12.2986665603,8.3914565507
12.2828335428,8.3681661131
12.2804927023,8.3435807777
12.2910596323,8.3203631081
12.3086132528,8.3048646474
12.3131813738,8.3021836421
12.313183072,8.3021827066
11.1867733238,8.7726212637
11.1503213556,8.7966165394
11.1196066064,8.8231532044
11.0951545896,8.8517772851
11.0773837401,8.8819989764
11.066598233,8.9133010679
11.0629823829,8.945148164
11.06659822,8.9769952228
11.0750808307,9.0031087095
11.2038052034,9.1242708937
11.1694306579,9.1016430912
11.1404663472,9.076618727
11.1174078197,9.0496260044
11.1006498194,9.0211266538
11.0904788847,8.991608426
11.0870691409,8.9615763181
11.0904788458,8.9315442327
11.1006497546,8.90202599
11.1174078456,8.8735266469
11.140466263,8.8465338981
11.1694306061,8.8215095151
11.2038052293,8.7988817276
14.7138038477,5.7567888853
14.7137012807,5.7507892095
14.7088839499,5.7209627749
14.6969804986,5.6918058131
14.6782189286,5.6638765748
14.6529583798,5.6377098718
14.6216825893,5.6138067152
14.5849904241,5.5926247791
14.543584456,5.5745696495
14.4982574857,5.5599870451
14.4498773837,5.5491562213
14.399370572,5.5422845051
14.3477040737,5.5395035192
14.2958673002,5.5408664499
14.2448526702,5.5463472764
14.1956369687,5.5558410256
14.1491627568,5.5691658522
14.1592771189,5.5954572377
14.2032727144,5.5828430589
14.2498635069,5.5738556463
14.2981573498,5.5686671538
14.3472295976,5.567376852
14.3961404889,5.5700095493
14.4439536203,5.5765147609
14.4897534463,5.5867679514
14.5326629458,5.6005728301
14.5718605779,5.6176650331
14.6065958256,5.6377172648
14.6362035978,5.6603455762
14.6601169401,5.6851167029
14.6778779114,5.7115563797
14.6891464895,5.7391583129
14.6937069491,5.7673939695
14.6914718386,5.7957227751
14.6824841321,5.8236022172
14.6669157899,5.8504985092
14.6450650239,5.8758966259
14.7953797005,5.3688059567
14.8353085114,5.3651239688
14.8737025767,5.3572269452
14.909465977,5.3452498662
14.9416409449,5.3295969637
14.9692839988,5.3106807787
14.9916741491,5.2891273153
15.0081470177,5.2654848889
15.0182354399,5.2405664788
15.0215501096,5.2150897058
15.0180580413,5.1898677592
15.0077764697,5.1657377606
14.9910785747,5.1433536658
14.9684515379,5.1235015479
14.940564099,5.1066316445
14.9082384818,5.0933103368
14.8723940241,5.0838020433
14.8339672261,5.0784012347
14.7941239287,5.0771707655
14.7537975539,5.0801719882
14.714302786,5.0872115833
14.6765899254,5.0981393954
14.641881026,5.1125004926
14.6111495539,5.1298989167
14.5852608729,5.1497244168
14.5650648685,5.1713331722
14.550962812,5.1941301506
14.5426238884,5.2228931322
14.7348431003,5.6626630436
14.7665398586,5.6359438374
14.7945691463,5.6051705559
14.8159857655,5.5726750459
14.8304790597,5.5389287479
14.8378386317,5.5044213473
14.8379578956,5.4696533658
14.830834946,5.4351293589
14.8165732572,5.4013501777
14.7953797005,5.3688059567
14.7375692412,5.7160606913
14.7319189553,5.7129411231
14.7262683322,5.7098023487
14.7258628607,5.7095763885
15.2894347243,5.3179570958
15.2999511615,5.3302756387
15.3024077918,5.3449949408
15.2965716615,5.3603820026
15.2830628654,5.3748745514
15.2799024222,5.3772666168
14.5973622376,4.8456521898
14.5962289447,4.66950323
14.5956745747,4.5838690709
15.3365444057,5.0115641206
15.3250932501,5.2146976735
15.3223031214,5.264151654
14.4374510118,4.592649553
14.4381801814,4.7351342847
14.4388048394,4.8582253486
10.5278520973,6.8496129656
10.5354745166,6.9881183089
10.5420644471,7.1077656942
14.9857268051,5.1906281341
14.9859427507,5.2151346377
14.9631641499,5.2578741704
14.9200235473,5.2935217486
14.8613212917,5.3178229955
14.7935409872,5.3278891397
14.5990948383,5.275199335
14.5941481612,5.2670836481
14.5801291065,5.2406718117
14.7236303754,5.3235133309
14.6902560397,5.3207793342
14.6775307431,5.320479419
14.7347544301,5.6645228646
14.7345870457,5.6526234946
14.7290597443,5.6215849549
14.7162627466,5.5912700024
14.6964344382,5.5622433609
14.6699442844,5.5350456835
14.6372855439,5.5101837173
14.599066774,5.4881204911
14.5559999191,5.4692670015
14.5088870551,5.4539745612
14.4586059893,5.4425279224
14.4060932614,5.4351403729
14.352327108,5.4319495297
14.2983091521,5.4330147905
14.2450455149,5.4383163686
14.1935285892,5.4477554273
14.1447177888,5.4611562578
14.0995226051,5.4782690709
14.0587847567,5.4987752573
11.0538069133,7.2369443017
11.0326133566,7.2044000806
11.0183516678,7.1706208994
11.0112287182,7.1360968926
11.0113479821,7.1013289111
11.0187075541,7.0668215104
11.0332008483,7.0330752124
11.0546174676,7.0005797025
11.0826467552,6.969806421
11.1168818915,6.9412019474
11.1568263753,6.9151812056
11.1108938292,7.2148401754
11.1094134004,7.2127509187
11.0918179338,7.1819776596
11.081276153,7.1501478881
11.077965852,7.1177979352
11.0819428385,7.0854729778
11.093139936,7.0537178408
11.111368448,7.0230676654
11.1363212698,6.9940389285
11.1675778922,6.9671208367
11.2046115834,6.9427670191
14.5512932833,5.2690525793
14.5749930233,5.2893982622
14.5826073793,5.2957857309
14.5826073793,5.2957857309
14.6240961488,5.3217846108
14.6759674453,5.3496813497
15.2799024222,5.3772666168
15.2859507905,5.3796187339
15.2915428186,5.3806193237
15.2964984438,5.3802360554
15.3006578783,5.3784813868
15.3010621313,5.3782056828
15.3432561928,5.3071260934
15.3395530726,5.2853127704
15.3223031214,5.264151654
14.7375692412,5.7160606913
14.7441980361,5.7189815641
14.7505612095,5.7203265223
14.7564320301,5.720047639
14.7616011637,5.7181548439
14.7618192871,5.7180296314
11.1749528129,7.4896796655
11.1453373274,7.4954374572
11.1061944142,7.4989396922
11.0658451977,7.4986695441
11.0254924746,7.4947268005
10.9863888471,7.4872354207
10.9495421865,7.4764829606
10.9161921784,7.4628210823
10.8870888693,7.4466530858
10.8631934514,7.4284651276
10.8450257803,7.4087522425
10.8331680901,7.3880134145
10.8278781563,7.366835713
10.829403685,7.3456763461
10.8376298523,7.3251672317
10.8524902073,7.3057451725
10.8734421119,7.2879739715
10.9000191534,7.2722888949
10.9313622422,7.2590751976
10.9665370748,7.2487190491
11.0045871801,7.2414092253
11.0538069133,7.2369443017
11.0538069133,7.2369443017
10.5692841917,7.1676924177
10.5543415575,7.1771163601
10.5471011199,7.1896129455
10.5484471434,7.2035980434
10.5579367698,7.2174837628
10.5597518895,7.2192421634
10.5070563506,7.1574537605
10.5060423736,7.1471237121
10.5177634547,7.1252884602
10.5420644471,7.1077656942
10.8622784991,7.334697997
10.8607331428,7.3414095006
10.8758192631,7.3774278085
10.9124732177,7.4101939722
10.9667743323,7.4362378696
11.0327589105,7.452501223
11.1028552824,7.4567933181
11.1503792246,7.4506453755
11.0549025084,7.2424210603
11.0548091196,7.2424068919
11.0544962461,7.2416359564
11.0541581328,7.2397924551
11.0538069133,7.2369443017
